x,y
1.556,3.7568
1.557,3.75519
1.558,3.75357
1.559,3.75195
1.56,3.75033
1.561,3.74871
1.562,3.74709
1.563,3.74547
1.564,3.74384
1.565,3.74221
1.566,3.74059
1.567,3.73896
1.568,3.73733
1.569,3.73569
1.57,3.73406
1.571,3.73242
1.572,3.73079
1.573,3.72915
1.574,3.72751
1.575,3.72587
1.576,3.72423
1.577,3.72258
1.578,3.72094
1.579,3.71929
1.58,3.71765
1.581,3.716
1.582,3.71435
1.583,3.7127
1.584,3.71105
1.585,3.70939
1.586,3.70774
1.587,3.70608
1.588,3.70443
1.589,3.70277
1.59,3.70111
1.591,3.69945
1.592,3.69779
1.593,3.69613
1.594,3.69446
1.595,3.6928
1.596,3.69113
1.597,3.68947
1.598,3.6878
1.599,3.68613
1.6,3.68446
1.601,3.68279
1.602,3.68112
1.603,3.67945
1.604,3.67777
1.605,3.6761
1.606,3.67442
1.607,3.67275
1.608,3.67107
1.609,3.66939
1.61,3.66771
1.611,3.66603
1.612,3.66435
1.613,3.66267
1.614,3.66099
1.615,3.65931
1.616,3.65762
1.617,3.65594
1.618,3.65425
1.619,3.65257
1.62,3.65088
1.621,3.64919
1.622,3.6475
1.623,3.64581
1.624,3.64412
1.625,3.64243
1.626,3.64074
1.627,3.63905
1.628,3.63736
1.629,3.63567
1.63,3.63397
1.631,3.63228
1.632,3.63058
1.633,3.62889
1.634,3.62719
1.635,3.62549
1.636,3.6238
1.637,3.6221
1.638,3.6204
1.639,3.6187
1.64,3.617
1.641,3.6153
1.642,3.6136
1.643,3.6119
1.644,3.6102
1.645,3.6085
1.646,3.6068
1.647,3.6051
1.648,3.6034
1.649,3.60169
1.65,3.59999
1.651,3.59829
1.652,3.59658
1.653,3.59488
1.654,3.59317
1.655,3.59147
1.656,3.58976
1.657,3.58806
1.658,3.58635
1.659,3.58465
1.66,3.58294
1.661,3.58123
1.662,3.57953
1.663,3.57782
1.664,3.57611
1.665,3.57441
1.666,3.5727
1.667,3.57099
1.668,3.56929
1.669,3.56758
1.67,3.56587
1.671,3.56416
1.672,3.56246
1.673,3.56075
1.674,3.55904
1.675,3.55733
1.676,3.55563
1.677,3.55392
1.678,3.55221
1.679,3.5505
1.68,3.5488
1.681,3.54709
1.682,3.54538
1.683,3.54367
1.684,3.54197
1.685,3.54026
1.686,3.53855
1.687,3.53685
1.688,3.53514
1.689,3.53343
1.69,3.53173
1.691,3.53002
1.692,3.52831
1.693,3.52661
1.694,3.5249
1.695,3.5232
1.696,3.52149
1.697,3.51979
1.698,3.51809
1.699,3.51638
1.7,3.51468
1.701,3.51297
1.702,3.51127
1.703,3.50957
1.704,3.50787
1.705,3.50616
1.706,3.50446
1.707,3.50276
1.708,3.50106
1.709,3.49936
1.71,3.49766
1.711,3.49596
1.712,3.49426
1.713,3.49257
1.714,3.49087
1.715,3.48917
1.716,3.48747
1.717,3.48578
1.718,3.48408
1.719,3.48239
1.72,3.48069
1.721,3.479
1.722,3.47731
1.723,3.47561
1.724,3.47392
1.725,3.47223
1.726,3.47054
1.727,3.46885
1.728,3.46716
1.729,3.46547
1.73,3.46379
1.731,3.4621
1.732,3.46041
1.733,3.45873
1.734,3.45704
1.735,3.45536
1.736,3.45368
1.737,3.45199
1.738,3.45031
1.739,3.44863
1.74,3.44695
1.741,3.44527
1.742,3.4436
1.743,3.44192
1.744,3.44024
1.745,3.43857
1.746,3.43689
1.747,3.43522
1.748,3.43355
1.749,3.43188
1.75,3.43021
1.751,3.42854
1.752,3.42687
1.753,3.4252
1.754,3.42354
1.755,3.42187
1.756,3.42021
1.757,3.41854
1.758,3.41688
1.759,3.41522
1.76,3.41356
1.761,3.4119
1.762,3.41025
1.763,3.40859
1.764,3.40694
1.765,3.40528
1.766,3.40363
1.767,3.40198
1.768,3.40033
1.769,3.39868
1.77,3.39703
1.771,3.39539
1.772,3.39374
1.773,3.3921
1.774,3.39046
1.775,3.38882
1.776,3.38718
1.777,3.38554
1.778,3.3839
1.779,3.38227
1.78,3.38063
1.781,3.379
1.782,3.37737
1.783,3.37574
1.784,3.37411
1.785,3.37249
1.786,3.37086
1.787,3.36924
1.788,3.36762
1.789,3.366
1.79,3.36438
1.791,3.36276
1.792,3.36114
1.793,3.35953
1.794,3.35792
1.795,3.35631
1.796,3.3547
1.797,3.35309
1.798,3.35148
1.799,3.34988
1.8,3.34827
1.801,3.34667
1.802,3.34507
1.803,3.34348
1.804,3.34188
1.805,3.34029
1.806,3.33869
1.807,3.3371
1.808,3.33551
1.809,3.33393
1.81,3.33234
1.811,3.33076
1.812,3.32918
1.813,3.3276
1.814,3.32602
1.815,3.32444
1.816,3.32287
1.817,3.3213
1.818,3.31973
1.819,3.31816
1.82,3.31659
1.821,3.31503
1.822,3.31347
1.823,3.31191
1.824,3.31035
1.825,3.30879
1.826,3.30724
1.827,3.30569
1.828,3.30414
1.829,3.30259
1.83,3.30104
1.831,3.2995
1.832,3.29795
1.833,3.29642
1.834,3.29488
1.835,3.29334
1.836,3.29181
1.837,3.29028
1.838,3.28875
1.839,3.28722
1.84,3.2857
1.841,3.28418
1.842,3.28266
1.843,3.28114
1.844,3.27962
1.845,3.27811
1.846,3.2766
1.847,3.27509
1.848,3.27358
1.849,3.27208
1.85,3.27058
1.851,3.26908
1.852,3.26758
1.853,3.26609
1.854,3.2646
1.855,3.26311
1.856,3.26162
1.857,3.26013
1.858,3.25865
1.859,3.25717
1.86,3.25569
1.861,3.25422
1.862,3.25275
1.863,3.25128
1.864,3.24981
1.865,3.24834
1.866,3.24688
1.867,3.24542
1.868,3.24397
1.869,3.24251
1.87,3.24106
1.871,3.23961
1.872,3.23816
1.873,3.23672
1.874,3.23528
1.875,3.23384
1.876,3.2324
1.877,3.23097
1.878,3.22954
1.879,3.22811
1.88,3.22669
1.881,3.22527
1.882,3.22385
1.883,3.22243
1.884,3.22102
1.885,3.2196
1.886,3.2182
1.887,3.21679
1.888,3.21539
1.889,3.21399
1.89,3.21259
1.891,3.2112
1.892,3.20981
1.893,3.20842
1.894,3.20703
1.895,3.20565
1.896,3.20427
1.897,3.20289
1.898,3.20152
1.899,3.20015
1.9,3.19878
1.901,3.19742
1.902,3.19606
1.903,3.1947
1.904,3.19334
1.905,3.19199
1.906,3.19064
1.907,3.1893
1.908,3.18795
1.909,3.18661
1.91,3.18528
1.911,3.18394
1.912,3.18261
1.913,3.18128
1.914,3.17996
1.915,3.17864
1.916,3.17732
1.917,3.17601
1.918,3.17469
1.919,3.17339
1.92,3.17208
1.921,3.17078
1.922,3.16948
1.923,3.16819
1.924,3.16689
1.925,3.16561
1.926,3.16432
1.927,3.16304
1.928,3.16176
1.929,3.16049
1.93,3.15921
1.931,3.15795
1.932,3.15668
1.933,3.15542
1.934,3.15416
1.935,3.15291
1.936,3.15166
1.937,3.15041
1.938,3.14916
1.939,3.14792
1.94,3.14668
1.941,3.14545
1.942,3.14422
1.943,3.14299
1.944,3.14177
1.945,3.14055
1.946,3.13934
1.947,3.13812
1.948,3.13691
1.949,3.13571
1.95,3.13451
1.951,3.13331
1.952,3.13211
1.953,3.13092
1.954,3.12974
1.955,3.12855
1.956,3.12737
1.957,3.1262
1.958,3.12502
1.959,3.12386
1.96,3.12269
1.961,3.12153
1.962,3.12037
1.963,3.11922
1.964,3.11807
1.965,3.11692
1.966,3.11578
1.967,3.11464
1.968,3.11351
1.969,3.11238
1.97,3.11125
1.971,3.11013
1.972,3.10901
1.973,3.10789
1.974,3.10678
1.975,3.10567
1.976,3.10457
1.977,3.10347
1.978,3.10238
1.979,3.10128
1.98,3.1002
1.981,3.09911
1.982,3.09803
1.983,3.09696
1.984,3.09589
1.985,3.09482
1.986,3.09376
1.987,3.0927
1.988,3.09164
1.989,3.09059
1.99,3.08954
1.991,3.0885
1.992,3.08746
1.993,3.08642
1.994,3.08539
1.995,3.08437
1.996,3.08334
1.997,3.08233
1.998,3.08131
1.999,3.0803
2,3.0793
2.001,3.07829
2.002,3.0773
2.003,3.0763
2.004,3.07532
2.005,3.07433
2.006,3.07335
2.007,3.07237
2.008,3.0714
2.009,3.07044
2.01,3.06947
2.011,3.06851
2.012,3.06756
2.013,3.06661
2.014,3.06566
2.015,3.06472
2.016,3.06378
2.017,3.06285
2.018,3.06192
2.019,3.061
2.02,3.06008
2.021,3.05917
2.022,3.05825
2.023,3.05735
2.024,3.05645
2.025,3.05555
2.026,3.05466
2.027,3.05377
2.028,3.05289
2.029,3.05201
2.03,3.05113
2.031,3.05026
2.032,3.0494
2.033,3.04854
2.034,3.04768
2.035,3.04683
2.036,3.04598
2.037,3.04514
2.038,3.0443
2.039,3.04347
2.04,3.04264
2.041,3.04181
2.042,3.04099
2.043,3.04018
2.044,3.03937
2.045,3.03856
2.046,3.03776
2.047,3.03697
2.048,3.03618
2.049,3.03539
2.05,3.03461
2.051,3.03383
2.052,3.03306
2.053,3.03229
2.054,3.03153
2.055,3.03077
2.056,3.03002
2.057,3.02927
2.058,3.02853
2.059,3.02779
2.06,3.02706
2.061,3.02633
2.062,3.0256
2.063,3.02488
2.064,3.02417
2.065,3.02346
2.066,3.02276
2.067,3.02206
2.068,3.02136
2.069,3.02067
2.07,3.01999
2.071,3.01931
2.072,3.01863
2.073,3.01796
2.074,3.0173
2.075,3.01664
2.076,3.01598
2.077,3.01533
2.078,3.01469
2.079,3.01405
2.08,3.01342
2.081,3.01279
2.082,3.01216
2.083,3.01154
2.084,3.01093
2.085,3.01032
2.086,3.00971
2.087,3.00912
2.088,3.00852
2.089,3.00793
2.09,3.00735
2.091,3.00677
2.092,3.0062
2.093,3.00563
2.094,3.00507
2.095,3.00451
2.096,3.00396
2.097,3.00341
2.098,3.00287
2.099,3.00233
2.1,3.0018
2.101,3.00127
2.102,3.00075
2.103,3.00024
2.104,2.99972
2.105,2.99922
2.106,2.99872
2.107,2.99822
2.108,2.99774
2.109,2.99725
2.11,2.99677
2.111,2.9963
2.112,2.99583
2.113,2.99537
2.114,2.99491
2.115,2.99446
2.116,2.99401
2.117,2.99357
2.118,2.99314
2.119,2.99271
2.12,2.99228
2.121,2.99186
2.122,2.99145
2.123,2.99104
2.124,2.99064
2.125,2.99024
2.126,2.98985
2.127,2.98946
2.128,2.98908
2.129,2.9887
2.13,2.98833
2.131,2.98797
2.132,2.98761
2.133,2.98726
2.134,2.98691
2.135,2.98657
2.136,2.98623
2.137,2.9859
2.138,2.98557
2.139,2.98525
2.14,2.98494
2.141,2.98463
2.142,2.98433
2.143,2.98403
2.144,2.98374
2.145,2.98345
2.146,2.98317
2.147,2.9829
2.148,2.98263
2.149,2.98236
2.15,2.98211
2.151,2.98185
2.152,2.98161
2.153,2.98137
2.154,2.98113
2.155,2.9809
2.156,2.98068
2.157,2.98046
2.158,2.98025
2.159,2.98004
2.16,2.97984
2.161,2.97965
2.162,2.97946
2.163,2.97928
2.164,2.9791
2.165,2.97893
2.166,2.97876
2.167,2.9786
2.168,2.97845
2.169,2.9783
2.17,2.97816
2.171,2.97802
2.172,2.97789
2.173,2.97777
2.174,2.97765
2.175,2.97753
2.176,2.97743
2.177,2.97733
2.178,2.97723
2.179,2.97714
2.18,2.97706
2.181,2.97698
2.182,2.97691
2.183,2.97685
2.184,2.97679
2.185,2.97673
2.186,2.97669
2.187,2.97664
2.188,2.97661
2.189,2.97658
2.19,2.97656
2.191,2.97654
2.192,2.97653
2.193,2.97652
2.194,2.97652
2.195,2.97653
2.196,2.97654
2.197,2.97656
2.198,2.97659
2.199,2.97662
2.2,2.97666
2.201,2.9767
2.202,2.97675
2.203,2.9768
2.204,2.97687
2.205,2.97693
2.206,2.97701
2.207,2.97709
2.208,2.97717
2.209,2.97727
2.21,2.97737
2.211,2.97747
2.212,2.97758
2.213,2.9777
2.214,2.97782
2.215,2.97795
2.216,2.97809
2.217,2.97823
2.218,2.97838
2.219,2.97853
2.22,2.97869
2.221,2.97886
2.222,2.97903
2.223,2.97921
2.224,2.9794
2.225,2.97959
2.226,2.97979
2.227,2.98
2.228,2.98021
2.229,2.98042
2.23,2.98065
2.231,2.98088
2.232,2.98112
2.233,2.98136
2.234,2.98161
2.235,2.98186
2.236,2.98212
2.237,2.98239
2.238,2.98267
2.239,2.98295
2.24,2.98324
2.241,2.98353
2.242,2.98383
2.243,2.98414
2.244,2.98445
2.245,2.98477
2.246,2.9851
2.247,2.98543
2.248,2.98577
2.249,2.98611
2.25,2.98646
2.251,2.98682
2.252,2.98719
2.253,2.98756
2.254,2.98794
2.255,2.98832
2.256,2.98871
2.257,2.98911
2.258,2.98951
2.259,2.98992
2.26,2.99034
2.261,2.99076
2.262,2.99119
2.263,2.99163
2.264,2.99207
2.265,2.99252
2.266,2.99298
2.267,2.99344
2.268,2.99391
2.269,2.99438
2.27,2.99487
2.271,2.99536
2.272,2.99585
2.273,2.99635
2.274,2.99686
2.275,2.99738
2.276,2.9979
2.277,2.99843
2.278,2.99897
2.279,2.99951
2.28,3.00006
2.281,3.00061
2.282,3.00118
2.283,3.00174
2.284,3.00232
2.285,3.0029
2.286,3.00349
2.287,3.00409
2.288,3.00469
2.289,3.0053
2.29,3.00592
2.291,3.00654
2.292,3.00717
2.293,3.0078
2.294,3.00845
2.295,3.0091
2.296,3.00975
2.297,3.01042
2.298,3.01109
2.299,3.01176
2.3,3.01245
2.301,3.01314
2.302,3.01384
2.303,3.01454
2.304,3.01525
2.305,3.01597
2.306,3.01669
2.307,3.01743
2.308,3.01816
2.309,3.01891
2.31,3.01966
2.311,3.02042
2.312,3.02119
2.313,3.02196
2.314,3.02274
2.315,3.02353
2.316,3.02432
2.317,3.02512
2.318,3.02593
2.319,3.02674
2.32,3.02756
2.321,3.02839
2.322,3.02923
2.323,3.03007
2.324,3.03092
2.325,3.03178
2.326,3.03264
2.327,3.03351
2.328,3.03439
2.329,3.03527
2.33,3.03616
2.331,3.03706
2.332,3.03796
2.333,3.03888
2.334,3.0398
2.335,3.04072
2.336,3.04165
2.337,3.04259
2.338,3.04354
2.339,3.0445
2.34,3.04546
2.341,3.04643
2.342,3.0474
2.343,3.04839
2.344,3.04938
2.345,3.05037
2.346,3.05138
2.347,3.05239
2.348,3.05341
2.349,3.05443
2.35,3.05546
2.351,3.0565
2.352,3.05755
2.353,3.0586
2.354,3.05967
2.355,3.06073
2.356,3.06181
2.357,3.06289
2.358,3.06398
2.359,3.06508
2.36,3.06618
2.361,3.0673
2.362,3.06841
2.363,3.06954
2.364,3.07067
2.365,3.07181
2.366,3.07296
2.367,3.07412
2.368,3.07528
2.369,3.07645
2.37,3.07762
2.371,3.07881
2.372,3.08
2.373,3.0812
2.374,3.0824
2.375,3.08362
2.376,3.08484
2.377,3.08607
2.378,3.0873
2.379,3.08854
2.38,3.08979
2.381,3.09105
2.382,3.09232
2.383,3.09359
2.384,3.09487
2.385,3.09615
2.386,3.09745
2.387,3.09875
2.388,3.10006
2.389,3.10137
2.39,3.1027
2.391,3.10403
2.392,3.10537
2.393,3.10671
2.394,3.10807
2.395,3.10943
2.396,3.1108
2.397,3.11217
2.398,3.11356
2.399,3.11495
2.4,3.11634
2.401,3.11775
2.402,3.11916
2.403,3.12058
2.404,3.12201
2.405,3.12345
2.406,3.12489
2.407,3.12634
2.408,3.1278
2.409,3.12927
2.41,3.13074
2.411,3.13222
2.412,3.13371
2.413,3.13521
2.414,3.13671
2.415,3.13822
2.416,3.13974
2.417,3.14127
2.418,3.1428
2.419,3.14434
2.42,3.14589
2.421,3.14745
2.422,3.14902
2.423,3.15059
2.424,3.15217
2.425,3.15376
2.426,3.15535
2.427,3.15696
2.428,3.15857
2.429,3.16018
2.43,3.16181
2.431,3.16345
2.432,3.16509
2.433,3.16674
2.434,3.16839
2.435,3.17006
2.436,3.17173
2.437,3.17341
2.438,3.1751
2.439,3.1768
2.44,3.1785
2.441,3.18021
2.442,3.18193
2.443,3.18366
2.444,3.1854
2.445,3.18714
2.446,3.18889
2.447,3.19065
2.448,3.19242
2.449,3.19419
2.45,3.19598
2.451,3.19777
2.452,3.19956
2.453,3.20137
2.454,3.20319
2.455,3.20501
2.456,3.20684
2.457,3.20868
2.458,3.21052
2.459,3.21238
2.46,3.21424
2.461,3.21611
2.462,3.21799
2.463,3.21987
2.464,3.22177
2.465,3.22367
2.466,3.22558
2.467,3.2275
2.468,3.22943
2.469,3.23136
2.47,3.2333
2.471,3.23525
2.472,3.23721
2.473,3.23918
2.474,3.24115
2.475,3.24314
2.476,3.24513
2.477,3.24713
2.478,3.24914
2.479,3.25115
2.48,3.25318
2.481,3.25521
2.482,3.25725
2.483,3.2593
2.484,3.26136
2.485,3.26342
2.486,3.26549
2.487,3.26758
2.488,3.26967
2.489,3.27176
2.49,3.27387
2.491,3.27599
2.492,3.27811
2.493,3.28024
2.494,3.28238
2.495,3.28453
2.496,3.28669
2.497,3.28885
2.498,3.29102
2.499,3.29321
2.5,3.2954
2.501,3.2976
2.502,3.2998
2.503,3.30202
2.504,3.30424
2.505,3.30648
2.506,3.30872
2.507,3.31097
2.508,3.31322
2.509,3.31549
2.51,3.31777
2.511,3.32005
2.512,3.32234
2.513,3.32464
2.514,3.32695
2.515,3.32927
2.516,3.3316
2.517,3.33393
2.518,3.33628
2.519,3.33863
2.52,3.34099
2.521,3.34336
2.522,3.34574
2.523,3.34813
2.524,3.35053
2.525,3.35293
2.526,3.35534
2.527,3.35777
2.528,3.3602
2.529,3.36264
2.53,3.36509
2.531,3.36755
2.532,3.37001
2.533,3.37249
2.534,3.37497
2.535,3.37747
2.536,3.37997
2.537,3.38248
2.538,3.385
2.539,3.38753
2.54,3.39007
2.541,3.39262
2.542,3.39517
2.543,3.39774
2.544,3.40031
2.545,3.40289
2.546,3.40549
2.547,3.40809
2.548,3.4107
2.549,3.41332
2.55,3.41595
2.551,3.41859
2.552,3.42123
2.553,3.42389
2.554,3.42656
2.555,3.42923
2.556,3.43192
2.557,3.43461
2.558,3.43731
2.559,3.44002
2.56,3.44275
2.561,3.44548
2.562,3.44822
2.563,3.45097
2.564,3.45372
2.565,3.45649
2.566,3.45927
2.567,3.46206
2.568,3.46485
2.569,3.46766
2.57,3.47048
2.571,3.4733
2.572,3.47614
2.573,3.47898
2.574,3.48184
2.575,3.4847
2.576,3.48757
2.577,3.49046
2.578,3.49335
2.579,3.49625
2.58,3.49916
2.581,3.50208
2.582,3.50502
2.583,3.50796
2.584,3.51091
2.585,3.51387
2.586,3.51684
2.587,3.51982
2.588,3.52281
2.589,3.52581
2.59,3.52882
2.591,3.53184
2.592,3.53488
2.593,3.53792
2.594,3.54097
2.595,3.54403
2.596,3.5471
2.597,3.55018
2.598,3.55327
2.599,3.55637
2.6,3.55948
2.601,3.5626
2.602,3.56574
2.603,3.56888
2.604,3.57203
2.605,3.57519
2.606,3.57837
2.607,3.58155
2.608,3.58475
2.609,3.58795
2.61,3.59116
2.611,3.59439
2.612,3.59763
2.613,3.60087
2.614,3.60413
2.615,3.6074
2.616,3.61067
2.617,3.61396
2.618,3.61726
2.619,3.62057
2.62,3.62389
2.621,3.62723
2.622,3.63057
2.623,3.63392
2.624,3.63729
2.625,3.64066
2.626,3.64405
2.627,3.64744
2.628,3.65085
2.629,3.65427
2.63,3.6577
2.631,3.66114
2.632,3.6646
2.633,3.66806
2.634,3.67153
2.635,3.67502
2.636,3.67852
2.637,3.68202
2.638,3.68554
2.639,3.68907
2.64,3.69262
2.641,3.69617
2.642,3.69974
2.643,3.70331
2.644,3.7069
2.645,3.7105
2.646,3.71411
2.647,3.71773
2.648,3.72137
2.649,3.72502
2.65,3.72867
2.651,3.73234
2.652,3.73602
2.653,3.73972
2.654,3.74342
2.655,3.74714
2.656,3.75087
2.657,3.75461
2.658,3.75836
2.659,3.76213
2.66,3.76591
2.661,3.7697
2.662,3.7735
2.663,3.77731
2.664,3.78114
2.665,3.78498
2.666,3.78883
2.667,3.79269
2.668,3.79657
2.669,3.80046
2.67,3.80436
2.671,3.80827
2.672,3.8122
2.673,3.81614
2.674,3.82009
2.675,3.82405
2.676,3.82803
2.677,3.83202
2.678,3.83602
2.679,3.84004
2.68,3.84407
2.681,3.84811
2.682,3.85216
2.683,3.85623
2.684,3.86031
2.685,3.86441
2.686,3.86852
2.687,3.87264
2.688,3.87677
2.689,3.88092
2.69,3.88508
2.691,3.88926
2.692,3.89344
2.693,3.89765
2.694,3.90186
2.695,3.90609
2.696,3.91034
2.697,3.91459
2.698,3.91886
2.699,3.92315
2.7,3.92745
2.701,3.93176
2.702,3.93609
2.703,3.94043
2.704,3.94479
2.705,3.94916
2.706,3.95354
2.707,3.95794
2.708,3.96235
2.709,3.96678
2.71,3.97122
2.711,3.97568
2.712,3.98015
2.713,3.98464
2.714,3.98914
2.715,3.99366
2.716,3.99819
2.717,4.00274
2.718,4.0073
2.719,4.01188
2.72,4.01647
2.721,4.02107
2.722,4.0257
2.723,4.03034
2.724,4.03499
2.725,4.03966
2.726,4.04434
2.727,4.04904
2.728,4.05376
2.729,4.05849
2.73,4.06324
2.731,4.068
2.732,4.07278
2.733,4.07758
2.734,4.08239
2.735,4.08722
2.736,4.09206
2.737,4.09693
2.738,4.1018
2.739,4.1067
2.74,4.11161
2.741,4.11654
2.742,4.12148
2.743,4.12644
2.744,4.13142
2.745,4.13642
2.746,4.14143
2.747,4.14646
2.748,4.1515
2.749,4.15657
2.75,4.16165
2.751,4.16675
2.752,4.17187
2.753,4.177
2.754,4.18215
2.755,4.18732
2.756,4.19251
2.757,4.19772
2.758,4.20294
2.759,4.20818
2.76,4.21344
2.761,4.21872
2.762,4.22402
2.763,4.22933
2.764,4.23467
2.765,4.24002
2.766,4.2454
2.767,4.25079
2.768,4.2562
2.769,4.26163
2.77,4.26707
2.771,4.27254
2.772,4.27803
2.773,4.28354
2.774,4.28906
2.775,4.29461
2.776,4.30018
2.777,4.30576
2.778,4.31137
2.779,4.31699
2.78,4.32264
2.781,4.32831
2.782,4.33399
2.783,4.3397
2.784,4.34543
2.785,4.35118
2.786,4.35695
2.787,4.36274
2.788,4.36855
2.789,4.37439
2.79,4.38024
2.791,4.38612
2.792,4.39201
2.793,4.39793
2.794,4.40388
2.795,4.40984
2.796,4.41582
2.797,4.42183
2.798,4.42786
2.799,4.43391
2.8,4.43999
2.801,4.44608
2.802,4.45221
2.803,4.45835
2.804,4.46451
2.805,4.4707
2.806,4.47692
2.807,4.48315
2.808,4.48941
2.809,4.49569
2.81,4.502
2.811,4.50833
2.812,4.51469
2.813,4.52107
2.814,4.52747
2.815,4.5339
2.816,4.54035
2.817,4.54683
2.818,4.55333
2.819,4.55986
2.82,4.56641
2.821,4.57299
2.822,4.57959
2.823,4.58622
2.824,4.59288
2.825,4.59956
2.826,4.60627
2.827,4.613
2.828,4.61976
2.829,4.62655
2.83,4.63336
2.831,4.6402
2.832,4.64707
2.833,4.65396
2.834,4.66088
2.835,4.66783
2.836,4.67481
2.837,4.68182
2.838,4.68885
2.839,4.69591
2.84,4.703
2.841,4.71012
2.842,4.71726
2.843,4.72444
2.844,4.73165
2.845,4.73888
2.846,4.74614
2.847,4.75344
2.848,4.76076
2.849,4.76811
2.85,4.7755
2.851,4.78291
2.852,4.79036
2.853,4.79783
2.854,4.80534
2.855,4.81287
2.856,4.82044
2.857,4.82804
2.858,4.83567
2.859,4.84334
2.86,4.85103
2.861,4.85876
2.862,4.86652
2.863,4.87432
2.864,4.88214
2.865,4.89
2.866,4.89789
2.867,4.90582
2.868,4.91378
2.869,4.92177
2.87,4.9298
2.871,4.93787
2.872,4.94596
2.873,4.9541
2.874,4.96226
2.875,4.97047
2.876,4.97871
2.877,4.98698
2.878,4.99529
2.879,5.00364
2.88,5.01202
2.881,5.02044
2.882,5.0289
2.883,5.03739
2.884,5.04592
2.885,5.05449
2.886,5.0631
2.887,5.07175
2.888,5.08043
2.889,5.08915
2.89,5.09792
2.891,5.10672
2.892,5.11556
2.893,5.12444
2.894,5.13336
2.895,5.14232
2.896,5.15132
2.897,5.16037
2.898,5.16945
2.899,5.17857
2.9,5.18774
2.901,5.19695
2.902,5.2062
2.903,5.21549
2.904,5.22483
2.905,5.23421
2.906,5.24363
2.907,5.2531
2.908,5.26261
2.909,5.27217
2.91,5.28177
2.911,5.29141
2.912,5.3011
2.913,5.31084
2.914,5.32062
2.915,5.33045
2.916,5.34032
2.917,5.35024
2.918,5.36021
2.919,5.37023
2.92,5.38029
2.921,5.39041
2.922,5.40057
2.923,5.41078
2.924,5.42103
2.925,5.43134
2.926,5.4417
2.927,5.45211
2.928,5.46257
2.929,5.47308
2.93,5.48364
2.931,5.49425
2.932,5.50492
2.933,5.51563
2.934,5.52641
2.935,5.53723
2.936,5.54811
2.937,5.55904
2.938,5.57002
2.939,5.58106
2.94,5.59216
2.941,5.60331
2.942,5.61451
2.943,5.62578
2.944,5.6371
2.945,5.64847
2.946,5.65991
2.947,5.6714
2.948,5.68295
2.949,5.69456
2.95,5.70623
2.951,5.71795
2.952,5.72974
2.953,5.74159
2.954,5.7535
2.955,5.76547
2.956,5.7775
2.957,5.7896
2.958,5.80176
2.959,5.81398
2.96,5.82626
2.961,5.83861
2.962,5.85103
2.963,5.8635
2.964,5.87605
2.965,5.88866
2.966,5.90134
2.967,5.91408
2.968,5.92689
2.969,5.93977
2.97,5.95272
2.971,5.96574
2.972,5.97882
2.973,5.99198
2.974,6.00521
2.975,6.0185
2.976,6.03188
2.977,6.04532
2.978,6.05883
2.979,6.07242
2.98,6.08608
2.981,6.09982
2.982,6.11363
2.983,6.12752
2.984,6.14148
2.985,6.15552
2.986,6.16964
2.987,6.18384
2.988,6.19811
2.989,6.21246
2.99,6.2269
2.991,6.24141
2.992,6.256
2.993,6.27068
2.994,6.28544
2.995,6.30028
2.996,6.3152
2.997,6.33021
2.998,6.3453
2.999,6.36048
3,6.37574
3.001,6.39109
3.002,6.40653
3.003,6.42205
3.004,6.43766
3.005,6.45337
3.006,6.46916
3.007,6.48504
3.008,6.50102
3.009,6.51709
3.01,6.53325
3.011,6.5495
3.012,6.56585
3.013,6.58229
3.014,6.59883
3.015,6.61547
3.016,6.6322
3.017,6.64903
3.018,6.66596
3.019,6.68299
3.02,6.70012
3.021,6.71735
3.022,6.73468
3.023,6.75211
3.024,6.76965
3.025,6.7873
3.026,6.80504
3.027,6.8229
3.028,6.84086
3.029,6.85893
3.03,6.8771
3.031,6.89539
3.032,6.91379
3.033,6.93229
3.034,6.95091
3.035,6.96965
3.036,6.98849
3.037,7.00745
3.038,7.02653
3.039,7.04572
3.04,7.06504
3.041,7.08447
3.042,7.10401
3.043,7.12368
3.044,7.14347
3.045,7.16338
3.046,7.18342
3.047,7.20358
3.048,7.22387
3.049,7.24428
3.05,7.26482
3.051,7.28548
3.052,7.30628
3.053,7.3272
3.054,7.34826
3.055,7.36945
3.056,7.39078
3.057,7.41223
3.058,7.43383
3.059,7.45556
3.06,7.47743
3.061,7.49944
3.062,7.52158
3.063,7.54387
3.064,7.5663
3.065,7.58888
3.066,7.6116
3.067,7.63447
3.068,7.65748
3.069,7.68064
3.07,7.70395
3.071,7.72741
3.072,7.75103
3.073,7.7748
3.074,7.79872
3.075,7.8228
3.076,7.84703
3.077,7.87142
3.078,7.89598
3.079,7.92069
3.08,7.94557
3.081,7.97061
3.082,7.99581
3.083,8.02118
3.084,8.04672
3.085,8.07243
3.086,8.09831
3.087,8.12436
3.088,8.15059
3.089,8.17699
3.09,8.20356
3.091,8.23032
3.092,8.25725
3.093,8.28436
3.094,8.31166
3.095,8.33914
3.096,8.3668
3.097,8.39466
3.098,8.4227
3.099,8.45093
3.1,8.47935
3.101,8.50796
3.102,8.53677
3.103,8.56578
3.104,8.59499
3.105,8.62439
3.106,8.654
3.107,8.68381
3.108,8.71382
3.109,8.74404
3.11,8.77447
3.111,8.80511
3.112,8.83596
