0,1.329
0.0530135,1.33374
0.106027,1.33666
0.15904,1.34188
0.212054,1.34965
0.265067,1.36021
0.318081,1.37377
0.371094,1.39055
0.424108,1.41076
0.477121,1.4346
0.530135,1.46225
0.583148,1.49391
0.636162,1.52978
0.689175,1.57005
0.742189,1.61492
0.795202,1.66458
0.848216,1.71925
0.901229,1.77911
0.954243,1.84439
1.00726,1.91532
